0.0015552,0,0,0,0,0.0010368,0,0,0.0020736,0.0010368,0.0010368,0.0005184,0.0041472,0.0010368,0.0057024,0,0.0015552,0,0,0.005184,0.0015552,0.0015552,0.0046656,0.0015552,0.0010368,0.0057024,0.0036288,0.005184,0.0036288,0,0.0020736,0.0020736,0.0020736,0.0005184,0.0031104,0.0020736,0.002592,0.0005184,0.0046656,0.0005184,0.0005184,0,0.0015552,0.0015552,0.0015552,0.0057024,0.0036288,0,0,0,0.0010368,0.007776,0.0020736,0.0041472,0.0015552,0.0020736,0.0020736,0.0041472,0.0041472,0.0046656,0.0005184,0.0020736,0.0031104,0.0015552,0.0020736,0.0015552,0,0.0046656,0.0015552,0,0.0031104,0.0010368,0.0015552,0.0036288,0.002592,0,0.0015552,0.002592,0.0031104,0.0036288,0.0036288,0.0031104,0.0036288,0.0015552,0.0036288,0.0041472,0.0072576,0.0036288,0.0057024,0.007776,0.007776,0.0057024,0.007776,0.005184,0.0041472,0.0010368,0.0015552,0.0041472,0.0036288,0.0015552,0.0031104,0.0067392,0.0082945,0.0067392,0.0057024,0.005184,0.002592,0.0015552,0.002592,0.0010368,0.0036288,0.0062208,0.0062208,0.005184,0.0015552,0.0057024,0.005184,0.0031104,0.0041472,0.005184,0.0072576,0.0088129,0.0062208,0.0046656,0.0031104,0.0072576,0.002592,0.0020736,0.005184,0.0082945,0.007776,0.0031104,0.0067392,0.0041472,0.0031104,0.0057024,0.0093313,0.0046656,0.0020736,0.0031104,0.0046656,0.0057024,0.0036288,0.0020736,0.002592,0,0.0046656,0.0031104,0.0036288,0.0067392,0.0062208,0.0057024,0.0031104,0.0036288,0.0010368,0.0031104,0.002592,0.0046656,0.0046656,0,0,0.0015552,0.0031104,0.002592,0.0046656,0.002592,0.0015552,0.0041472,0.0015552,0.0036288,0.002592,0.0015552,0.0041472,0.0005184,0,0.0010368,0.0015552,0.0031104,0.002592,0.0041472,0.0062208,0.0062208,0.0015552,0,0.0015552,0.0010368,0.0010368,0.002592,0,0,0.0015552,0.0036288,0.0005184,0.0010368,0.0046656,0.0036288,0.0041472,0.0020736,0.0020736,0,0.0036288
0,0,0,0,0.0005184,0.0020736,0.0015552,0,0.0015552,0.0036288,0.0031104,0.0046656,0.0005184,0,0,0.0015552,0.0020736,0,0.0005184,0.0010368,0.002592,0.0031104,0.0036288,0.0031104,0.002592,0,0.0010368,0,0.0005184,0,0.0020736,0.0005184,0.0005184,0.0015552,0.0036288,0.0010368,0.0020736,0.0020736,0.0041472,0.0015552,0.0062208,0.0046656,0.0036288,0.0005184,0.0020736,0.0015552,0.0031104,0,0,0,0.0036288,0.002592,0.0041472,0.0046656,0.0031104,0,0.0020736,0.0031104,0.0082945,0.0057024,0,0.0046656,0.0005184,0,0.0005184,0.0036288,0.0010368,0.0031104,0.002592,0.0036288,0.002592,0.0031104,0.0057024,0.0015552,0.0015552,0.0010368,0.0036288,0.0036288,0.0041472,0.0005184,0.0036288,0.0041472,0.0020736,0.0020736,0.0067392,0.0041472,0.002592,0,0.0015552,0.0041472,0.0072576,0.0010368,0.0036288,0.005184,0.0062208,0.0036288,0.0020736,0.0041472,0.0031104,0.0062208,0.0062208,0.0062208,0.0046656,0.0036288,0.0031104,0.002592,0.002592,0.002592,0.0031104,0.0036288,0.005184,0.0041472,0.007776,0.0036288,0.0036288,0.0046656,0.0015552,0.002592,0.0062208,0.0046656,0.0057024,0.0088129,0.0082945,0.0057024,0.0031104,0.0057024,0.005184,0.005184,0.0067392,0.0067392,0.0057024,0.0067392,0.0031104,0.0036288,0.0036288,0.0057024,0.0082945,0.002592,0.005184,0.0057024,0.005184,0.0031104,0,0.0036288,0.0046656,0,0.0046656,0.0057024,0.0046656,0.0046656,0.0046656,0.0031104,0.0020736,0.005184,0.0020736,0.0031104,0.0020736,0.0015552,0,0.005184,0.002592,0.0036288,0.0031104,0.0041472,0.0005184,0.0046656,0.0036288,0.0057024,0.0036288,0.0036288,0.0005184,0.0041472,0.005184,0.0036288,0.0036288,0.002592,0.0031104,0.0046656,0.0031104,0.0036288,0.0036288,0.0031104,0.0041472,0,0.0005184,0.0015552,0.0010368,0.0010368,0.0005184,0.0015552,0.002592,0.0015552,0.0046656,0.0005184,0.0036288,0.002592,0.002592,0.0041472,0.0057024,0.0036288,0.0031104
0,0.0005184,0.0005184,0.0046656,0.0031104,0.0015552,0.0015552,0,0,0.0010368,0,0.0005184,0.0005184,0.0010368,0.0020736,0.0015552,0.0041472,0,0,0.002592,0.0031104,0.0005184,0.0036288,0.0020736,0.0005184,0.0010368,0,0.0015552,0.0005184,0.0020736,0.0020736,0.0015552,0.0010368,0.0010368,0.002592,0.002592,0.0041472,0.0046656,0.0036288,0.0046656,0,0.0015552,0.0020736,0,0.0020736,0.0031104,0.0015552,0.0020736,0.0015552,0.0020736,0.0010368,0.0041472,0.0046656,0.0020736,0.0010368,0.0036288,0.0036288,0.0031104,0.0031104,0.002592,0.0020736,0.0005184,0.0031104,0,0.0036288,0.0036288,0.0010368,0.0015552,0.0031104,0.0036288,0.0010368,0.0031104,0.0015552,0.005184,0.0020736,0.0005184,0.0005184,0.0020736,0.0046656,0.002592,0.0010368,0.0031104,0.005184,0.0057024,0.0036288,0.0057024,0.0036288,0,0.0031104,0.0020736,0.0020736,0.0015552,0.0020736,0.0005184,0.002592,0.0031104,0.002592,0.002592,0.0020736,0.0020736,0.0036288,0.0031104,0.0046656,0.0036288,0.0020736,0.0036288,0.0031104,0.0041472,0.0036288,0.0057024,0.0041472,0.0041472,0.0067392,0.0015552,0.0046656,0.0067392,0.0082945,0.007776,0.0062208,0.0057024,0.0036288,0.002592,0.010368,0.0067392,0.0057024,0.0088129,0.0072576,0.0072576,0.010368,0.0046656,0.005184,0.0057024,0.005184,0.0062208,0.0057024,0.0072576,0.0046656,0.0057024,0.0046656,0.002592,0.005184,0.002592,0.010886,0.0046656,0.0046656,0.0046656,0.0046656,0.0036288,0.0041472,0.0057024,0.0041472,0.0020736,0.0020736,0,0.0041472,0.0031104,0.0031104,0.0015552,0.002592,0.0062208,0.0041472,0.0062208,0.0036288,0.0031104,0.0010368,0.0020736,0.0036288,0.0005184,0.0005184,0.0015552,0.0010368,0,0.0005184,0.0020736,0.0005184,0.005184,0.0020736,0.0015552,0.0015552,0.005184,0.0010368,0.0041472,0,0.0015552,0.0020736,0.0046656,0.0046656,0.0062208,0.0036288,0.0015552,0.002592,0.002592,0.002592,0.0015552,0.0020736,0.0036288,0.0010368,0.002592,0.0010368,0.0015552,0.0010368
0.0010368,0.0010368,0.0010368,0.0031104,0.0015552,0.0036288,0.0031104,0,0.002592,0.0015552,0.0010368,0.0015552,0.0010368,0,0.0036288,0,0.002592,0.0036288,0.0015552,0.0036288,0.0041472,0.0020736,0.0020736,0.002592,0.002592,0,0.0005184,0.0020736,0.0046656,0.0005184,0.0041472,0.005184,0.002592,0.0036288,0.0057024,0.005184,0.0005184,0,0.002592,0.0005184,0.002592,0.002592,0,0.0057024,0.0020736,0.002592,0.0015552,0.0036288,0.0015552,0.0005184,0.0041472,0.002592,0.002592,0.0046656,0,0.0010368,0.002592,0,0.0020736,0.0020736,0.0041472,0.002592,0.0057024,0.0088129,0.002592,0.0041472,0.0031104,0.0020736,0.0020736,0.0036288,0.0036288,0.0041472,0.005184,0.0005184,0.0072576,0.0015552,0.002592,0.0067392,0.0020736,0.007776,0.0041472,0.0072576,0.005184,0.0067392,0.0005184,0.0015552,0.0041472,0.0041472,0.0046656,0.0062208,0.0020736,0.0067392,0.0067392,0.002592,0.002592,0.002592,0.0057024,0.0088129,0.0031104,0.002592,0.0015552,0.0041472,0.0031104,0.0057024,0.002592,0.0005184,0.0010368,0.0041472,0.007776,0.0072576,0.0041472,0.0041472,0.0041472,0.0041472,0.0098497,0.0041472,0.0041472,0.0067392,0.007776,0.0082945,0.0067392,0.0072576,0.0072576,0.0088129,0.010368,0.005184,0.007776,0.0041472,0.0062208,0.002592,0.0057024,0.005184,0.0041472,0.0046656,0.0062208,0.0072576,0.0057024,0.005184,0.005184,0.0082945,0.0067392,0.0057024,0,0.002592,0.002592,0.005184,0.0046656,0.0015552,0.0031104,0.0041472,0.0020736,0.0005184,0.0020736,0.005184,0.0036288,0,0.0005184,0.0020736,0.0041472,0.0062208,0.0062208,0.0062208,0.0010368,0,0,0.0036288,0.0020736,0.0031104,0.0020736,0.005184,0.0020736,0.0036288,0.0041472,0,0.0031104,0,0.0020736,0.0015552,0,0,0.0010368,0.002592,0.0005184,0.0031104,0.0031104,0.0020736,0.0020736,0.002592,0.002592,0.0031104,0.005184,0.0036288,0.0015552,0.0041472,0.0020736,0,0.0031104,0.0010368,0,0.0062208,0.0010368
0.0036288,0.0020736,0.0010368,0.0010368,0,0.0020736,0.0020736,0.0031104,0.002592,0.0005184,0,0,0.0010368,0.0020736,0.002592,0.0015552,0.0015552,0.0015552,0.0057024,0,0.0010368,0.0036288,0.0015552,0.005184,0.0010368,0.0010368,0.0046656,0.0036288,0.0015552,0.0036288,0.0031104,0.0036288,0.0005184,0.0046656,0.0015552,0.0020736,0.0005184,0.0010368,0.0005184,0.002592,0,0.0015552,0.0057024,0.0020736,0.0046656,0.0036288,0.002592,0.0041472,0.0067392,0.0036288,0.0015552,0.0041472,0,0.0046656,0.0015552,0.0010368,0.0036288,0.0015552,0.0036288,0.0041472,0.0062208,0.0057024,0.0036288,0.0036288,0.002592,0.0041472,0.0005184,0.0036288,0.0010368,0.0041472,0.002592,0.0031104,0.002592,0.0020736,0.0010368,0.0082945,0.0046656,0.0067392,0.0046656,0.005184,0.005184,0.0010368,0.0041472,0.0015552,0.0015552,0.0031104,0.0031104,0.0010368,0.0046656,0.0067392,0.0046656,0.005184,0.0046656,0.0031104,0.0072576,0.0041472,0.002592,0.002592,0.0046656,0.0041472,0.0041472,0.0041472,0.0046656,0.0062208,0.0046656,0.0057024,0.0072576,0.0057024,0.0062208,0.0062208,0.0041472,0.0067392,0.0036288,0.0041472,0.0031104,0.0057024,0.0062208,0.0046656,0.007776,0.0093313,0.010368,0.012442,0.0098497,0.0082945,0.0067392,0.010886,0.0088129,0.0072576,0.007776,0.005184,0.0041472,0.0041472,0.0062208,0.0046656,0.0046656,0.0041472,0.0062208,0.0062208,0.010886,0.0031104,0.0041472,0,0,0.0020736,0.0031104,0.007776,0.002592,0.002592,0.0010368,0.0046656,0.0041472,0.0057024,0.007776,0.0041472,0.0041472,0.0041472,0.002592,0.0031104,0.0031104,0.0036288,0.0031104,0.002592,0.0046656,0.0015552,0.0020736,0.0020736,0.0020736,0.0020736,0.0010368,0.0031104,0.002592,0,0.0005184,0.0015552,0.0036288,0,0.0005184,0.0036288,0,0.0010368,0.0046656,0.0015552,0.0041472,0.0046656,0.0031104,0.0041472,0.0015552,0.0036288,0.0015552,0.0057024,0,0.0010368,0.0010368,0,0.0005184,0.0005184,0.0015552,0.0015552,0.002592,0.0031104,0.0031104
0.0020736,0,0.0015552,0.0036288,0.0010368,0.0020736,0,0.0020736,0.0020736,0.0010368,0.0010368,0.0010368,0.0031104,0.0020736,0.0031104,0.002592,0,0.0010368,0.0041472,0,0,0,0.0036288,0.0057024,0.005184,0.0036288,0.002592,0.002592,0.002592,0.0041472,0.0005184,0.002592,0.0020736,0.0005184,0.0005184,0.0031104,0.0041472,0.0015552,0.002592,0.0020736,0.0036288,0.0041472,0.002592,0.0020736,0.0041472,0.0057024,0.0020736,0.0010368,0,0.0031104,0.0031104,0.0031104,0.0031104,0,0.0046656,0.0020736,0.0020736,0.0057024,0.0046656,0.0046656,0.0041472,0.0036288,0.0010368,0.0031104,0.0020736,0.002592,0.0010368,0.0020736,0,0.0031104,0.002592,0.0072576,0.0020736,0.0088129,0.0057024,0.005184,0.0005184,0.0041472,0.0015552,0.0015552,0.0031104,0.0046656,0.0015552,0.0020736,0.0015552,0,0.0010368,0.0020736,0.0031104,0.007776,0.0046656,0.0036288,0.0005184,0.0020736,0.0062208,0.0067392,0.0031104,0.0041472,0.0036288,0.0010368,0.0036288,0.0057024,0.007776,0.0072576,0.002592,0.0072576,0.0046656,0.005184,0.0072576,0.0093313,0.0062208,0.0067392,0.005184,0.0067392,0.0093313,0.0067392,0.0072576,0.010368,0.0072576,0.0088129,0.010368,0.0062208,0.005184,0.0072576,0.0067392,0.0067392,0.0046656,0.0036288,0.0072576,0.0072576,0.0031104,0.007776,0.0098497,0.007776,0.011405,0.005184,0.0057024,0.007776,0.0082945,0.002592,0.0041472,0.0041472,0.0067392,0.0067392,0.0041472,0.0041472,0.0046656,0.0031104,0.0031104,0.0041472,0.0041472,0.0062208,0.0046656,0.0046656,0.0062208,0.0010368,0.0015552,0.0046656,0.0031104,0.0020736,0.0031104,0,0.0010368,0.0082945,0.0010368,0.0020736,0.0015552,0.0020736,0.0015552,0.0020736,0.0010368,0.0010368,0.0041472,0.0020736,0.0015552,0,0.0010368,0.005184,0.0062208,0.0015552,0.0046656,0.0041472,0.0036288,0.005184,0.0020736,0.0010368,0.0036288,0,0,0.0041472,0,0.0005184,0.0041472,0.0041472,0.002592,0.002592,0.0015552,0.0046656,0.0041472,0.0031104,0.0015552
0.0005184,0.0005184,0.0015552,0.0036288,0.0036288,0.002592,0.002592,0.0010368,0.0010368,0.0041472,0.0031104,0,0.0031104,0,0,0,0.0015552,0.0010368,0.002592,0,0.0046656,0.0031104,0.0010368,0.0036288,0.0020736,0.0020736,0.002592,0.0005184,0.0020736,0.0031104,0.0046656,0.0036288,0.0031104,0.0031104,0.002592,0.0031104,0.002592,0.0046656,0.0057024,0.0057024,0.0062208,0.002592,0.0031104,0.0020736,0.0015552,0.0005184,0,0.0015552,0.0015552,0.0015552,0.0015552,0.0015552,0.0031104,0.0010368,0.0067392,0.0046656,0.002592,0.002592,0.0041472,0.0031104,0.002592,0.0057024,0.0041472,0.0020736,0.0031104,0.0062208,0.002592,0.0020736,0.0036288,0.002592,0.0020736,0.0057024,0.0057024,0.0041472,0.005184,0.0031104,0.0046656,0.0036288,0.0015552,0.0005184,0.0046656,0.005184,0.0046656,0.0041472,0.0057024,0.0062208,0.005184,0.0041472,0,0.005184,0.0041472,0.0036288,0.002592,0.002592,0.0057024,0,0.0046656,0.0020736,0.0031104,0.0015552,0.0072576,0.0072576,0.007776,0.0062208,0.0062208,0.0057024,0.0072576,0.0088129,0.0088129,0.0093313,0.0093313,0.0046656,0.0057024,0.0072576,0.0088129,0.0082945,0.0067392,0.0098497,0.0098497,0.0098497,0.0098497,0.011923,0.0093313,0.005184,0.007776,0.0088129,0.0088129,0.0062208,0.0036288,0.0072576,0.0088129,0.0067392,0.0098497,0.007776,0.0031104,0.0082945,0.010368,0.007776,0.0072576,0.0067392,0.0062208,0.0062208,0.007776,0.007776,0.005184,0.0041472,0.007776,0.0046656,0.005184,0.0031104,0.0015552,0.002592,0.0020736,0.0036288,0.0057024,0.0046656,0.0015552,0.0015552,0.0057024,0.002592,0.0010368,0.0031104,0.0015552,0.0031104,0.0031104,0.0010368,0.0031104,0.0010368,0,0,0.0010368,0.0046656,0.005184,0.0020736,0.0015552,0.002592,0.0036288,0.0041472,0,0.002592,0.0041472,0.002592,0.0046656,0.0020736,0.0015552,0,0,0,0.0046656,0,0,0.002592,0.0015552,0.0057024,0.0036288,0.007776,0.0015552,0.0046656,0,0.0010368,0.0015552
0.0010368,0.0005184,0.002592,0.0031104,0.0031104,0,0.0015552,0.0010368,0.0010368,0.0041472,0,0.0015552,0.0020736,0.0005184,0.0015552,0.0015552,0.0031104,0.002592,0.0046656,0.0036288,0.0005184,0.0036288,0.0041472,0.0031104,0.0005184,0.002592,0,0.0015552,0.0020736,0.0015552,0.0031104,0.0015552,0.0036288,0.0031104,0.005184,0.0036288,0.007776,0.0031104,0.0041472,0.0020736,0.0046656,0,0.0031104,0.0031104,0.0036288,0.0020736,0.0036288,0.0062208,0.0067392,0.0046656,0.0088129,0.0098497,0.0057024,0.0072576,0.002592,0.005184,0.0046656,0.005184,0.0062208,0.0067392,0.0046656,0.005184,0.0036288,0.005184,0.0062208,0.0067392,0.0067392,0.0067392,0.0057024,0.0072576,0.0031104,0.002592,0.0005184,0,0.005184,0.002592,0.0062208,0.0057024,0.0067392,0.0057024,0.0046656,0.0046656,0.005184,0.0098497,0.0015552,0.002592,0,0.002592,0.0062208,0.0062208,0.0015552,0.0041472,0.0062208,0.0015552,0.0005184,0.0031104,0.0031104,0.0041472,0.0031104,0.005184,0.0036288,0.0062208,0.0031104,0.0067392,0.0057024,0.0098497,0.0082945,0.0093313,0.002592,0.0046656,0.010368,0.010368,0.0088129,0.0067392,0.010368,0.0093313,0.0082945,0.0093313,0.0067392,0.010368,0.010886,0.010368,0.0041472,0.010368,0.0088129,0.0082945,0.0093313,0.0067392,0.0093313,0.0062208,0.0082945,0.0072576,0.010368,0.0072576,0.0072576,0.0062208,0.0036288,0.0067392,0.0088129,0.007776,0.007776,0.0082945,0.0031104,0.0082945,0.0036288,0.0062208,0.0088129,0.005184,0.0031104,0.0067392,0.005184,0,0.002592,0.0010368,0.0015552,0.0072576,0,0.0072576,0.0046656,0.0036288,0.0057024,0.0020736,0.0041472,0.0093313,0.0020736,0.0010368,0,0.0020736,0.0041472,0.0015552,0.0031104,0.0020736,0.0010368,0.002592,0.002592,0.0020736,0.0015552,0.005184,0.002592,0.0015552,0.0015552,0.0010368,0.0031104,0.0031104,0.0015552,0.0010368,0.0005184,0.0041472,0.0015552,0.0046656,0.0015552,0.0046656,0.002592,0.0020736,0,0.0015552,0,0.0041472,0.0015552,0.0005184,0.0015552
0,0.0046656,0.002592,0.0020736,0.0036288,0.0031104,0,0.0020736,0,0.0031104,0,0.0031104,0.0005184,0.0062208,0.0031104,0.0010368,0.0036288,0.0015552,0.0036288,0.0036288,0,0.0041472,0,0.0015552,0.0020736,0.0010368,0.0005184,0,0.0015552,0,0.0041472,0.0036288,0.002592,0.0057024,0.0057024,0.0046656,0.0046656,0.0015552,0,0.0010368,0.0046656,0.0057024,0.0031104,0.0057024,0.005184,0.005184,0.0067392,0.0067392,0.0072576,0.0072576,0.007776,0.0057024,0.0046656,0.0041472,0.005184,0.0046656,0.0031104,0.005184,0.0062208,0.0062208,0.005184,0.0072576,0.0088129,0.007776,0.0098497,0.007776,0.005184,0.007776,0.0046656,0.0036288,0.0041472,0.0062208,0.0072576,0.0057024,0.0046656,0.0036288,0.005184,0.0067392,0.0036288,0.0036288,0.0067392,0.0046656,0.002592,0.0041472,0.002592,0.0046656,0.0020736,0.0041472,0.0036288,0.0036288,0.0020736,0.0010368,0.002592,0.0067392,0.0057024,0.0057024,0.0057024,0.0057024,0.0031104,0.0031104,0.0057024,0.005184,0.0067392,0.005184,0.0041472,0.0041472,0.0093313,0.0082945,0.0062208,0.007776,0.010368,0.0088129,0.0067392,0.010886,0.0093313,0.011923,0.0098497,0.0082945,0.0062208,0.0067392,0.0072576,0.0082945,0.0041472,0.0088129,0.010886,0.007776,0.0057024,0.005184,0.005184,0.011405,0.0046656,0.0098497,0.005184,0.0062208,0.0082945,0.0031104,0.0062208,0.010886,0.007776,0.0082945,0.0046656,0.0062208,0.0057024,0.0057024,0.0098497,0.007776,0.0088129,0.0020736,0.0041472,0.0057024,0.0020736,0.005184,0.005184,0.0036288,0.005184,0.005184,0.0067392,0.0062208,0.0036288,0.0031104,0.0015552,0.0015552,0.0015552,0.0031104,0.0067392,0.002592,0.002592,0.0031104,0.0005184,0.0031104,0.0031104,0.0015552,0,0,0.002592,0.0036288,0.0041472,0.0015552,0,0.0036288,0.0031104,0.0036288,0.0041472,0.0031104,0.0046656,0.0046656,0.002592,0.0041472,0.0015552,0.0046656,0.0046656,0.0010368,0.0020736,0.0015552,0.0005184,0.0020736,0.0020736,0.0010368,0.005184,0,0.0041472
0,0,0.0057024,0,0,0.0010368,0.0005184,0,0.0041472,0,0.0031104,0.0041472,0.0005184,0.0015552,0,0.0031104,0.0041472,0,0.0010368,0,0.002592,0.0010368,0.0010368,0.0015552,0.0015552,0,0.0005184,0.0057024,0.0046656,0.0046656,0.0020736,0.0046656,0.005184,0.0046656,0.005184,0.0041472,0.0015552,0.002592,0.0010368,0.0057024,0.0020736,0.007776,0.0067392,0.005184,0.0062208,0.0062208,0.0082945,0.0067392,0.0082945,0.0072576,0.0041472,0.0046656,0.0046656,0.0057024,0.0088129,0.0036288,0.0088129,0.0057024,0.0062208,0.0082945,0.0093313,0.0088129,0.0082945,0.0062208,0.0098497,0.0046656,0.0062208,0.007776,0.0062208,0.005184,0.002592,0.0067392,0.0057024,0.0057024,0.0041472,0.0067392,0.0041472,0.0020736,0.0020736,0.005184,0.0046656,0.0041472,0.0041472,0.0067392,0.002592,0.0057024,0.005184,0.0041472,0.0036288,0.0031104,0.005184,0.0067392,0.0057024,0.007776,0.0031104,0.0036288,0.002592,0.0046656,0.0046656,0.007776,0.0098497,0.0088129,0.0046656,0.0057024,0.010368,0.0067392,0.010886,0.0062208,0.010886,0.0093313,0.010886,0.0098497,0.0067392,0.007776,0.0082945,0.0088129,0.010886,0.0067392,0.0072576,0.0067392,0.011923,0.011923,0.010886,0.0072576,0.0093313,0.013478,0.0072576,0.0057024,0.0067392,0.011405,0.005184,0.0067392,0.0062208,0.007776,0.0072576,0.0057024,0.0067392,0.0082945,0.0082945,0.0098497,0.0082945,0.0057024,0.0093313,0.0088129,0.0088129,0.0062208,0.005184,0.0036288,0.0046656,0.0036288,0.0046656,0.007776,0.0088129,0.0036288,0.0020736,0.0046656,0.0082945,0.0036288,0.0010368,0,0.005184,0,0,0.0031104,0.0046656,0.0020736,0.0046656,0.0015552,0,0.002592,0,0.0020736,0.002592,0.0015552,0,0,0.0010368,0.0015552,0.002592,0.0020736,0.0041472,0.0057024,0.0031104,0.0041472,0.0005184,0.0031104,0.0031104,0.0015552,0.002592,0.0015552,0.0015552,0.0015552,0.0031104,0.0005184,0,0.0036288,0.0020736,0.0015552,0.0041472,0.0005184,0.005184
